set_id,session_id,exercise_name,exercise_category,set_number,reps,weight_lb,distance_yards,duration_seconds,jump_count,perceived_difficulty_1_10,notes
20687,3758,Back Squat,lower_strength,1,6.0,134.0,,,,6,
20688,3758,Back Squat,lower_strength,2,6.0,167.9,,,,7,
20689,3758,Back Squat,lower_strength,3,6.0,116.9,,,,6,
20690,3758,Trap Bar Deadlift,lower_strength,1,5.0,119.0,,,,6,
20691,3758,Trap Bar Deadlift,lower_strength,2,5.0,118.7,,,,8,
20692,3758,Trap Bar Deadlift,lower_strength,3,5.0,115.4,,,,7,
20693,3758,Bulgarian Split Squat,lower_strength,1,8.0,129.4,,,,8,
20694,3758,Bulgarian Split Squat,lower_strength,2,8.0,197.1,,,,6,
20695,3758,Bulgarian Split Squat,lower_strength,3,8.0,139.9,,,,8,
20696,3758,Seated Calf Raise,lower_strength,1,10.0,195.3,,,,7,
20697,3758,Seated Calf Raise,lower_strength,2,10.0,121.5,,,,8,
20698,3758,Seated Calf Raise,lower_strength,3,10.0,147.5,,,,5,
20699,3761,Back Squat,lower_strength,1,6.0,67.2,,,,9,
20700,3761,Back Squat,lower_strength,2,6.0,153.4,,,,7,
20701,3761,Back Squat,lower_strength,3,6.0,178.1,,,,6,
20702,3761,Romanian Deadlift,lower_strength,1,8.0,142.2,,,,7,
20703,3761,Romanian Deadlift,lower_strength,2,8.0,103.2,,,,6,
20704,3761,Romanian Deadlift,lower_strength,3,8.0,74.0,,,,8,
20705,3761,Seated Calf Raise,lower_strength,1,10.0,111.2,,,,6,
20706,3761,Seated Calf Raise,lower_strength,2,10.0,207.6,,,,7,
20707,3761,Seated Calf Raise,lower_strength,3,10.0,149.3,,,,7,
20708,3762,Approach Jumps,plyometric,1,4.0,,,,4.0,4,
20709,3762,Approach Jumps,plyometric,2,4.0,,,,4.0,5,
20710,3762,Approach Jumps,plyometric,3,4.0,,,,4.0,8,
20711,3762,Approach Jumps,plyometric,4,4.0,,,,4.0,5,
20712,3762,Pogos,plyometric,1,20.0,,,,20.0,5,
20713,3762,Pogos,plyometric,2,20.0,,,,20.0,6,
20714,3762,Pogos,plyometric,3,20.0,,,,20.0,7,
20715,3762,Depth Jumps,plyometric,1,5.0,,,,5.0,7,
20716,3762,Depth Jumps,plyometric,2,5.0,,,,5.0,6,
20717,3762,Depth Jumps,plyometric,3,5.0,,,,5.0,5,
20718,3762,Seated Box Jumps,plyometric,1,5.0,,,,5.0,6,
20719,3762,Seated Box Jumps,plyometric,2,5.0,,,,5.0,4,
20720,3762,Seated Box Jumps,plyometric,3,5.0,,,,5.0,7,
20721,3764,Spanish Squat Iso Hold,isometric,1,,,,30.0,,4,
20722,3764,Spanish Squat Iso Hold,isometric,2,,,,30.0,,4,
20723,3764,Spanish Squat Iso Hold,isometric,3,,,,30.0,,4,
20724,3764,Calf Iso Hold,isometric,1,,,,30.0,,3,
20725,3764,Calf Iso Hold,isometric,2,,,,30.0,,4,
20726,3764,Calf Iso Hold,isometric,3,,,,30.0,,3,
20727,3765,Back Squat,lower_strength,1,6.0,113.6,,,,7,
20728,3765,Back Squat,lower_strength,2,6.0,105.3,,,,8,
20729,3765,Back Squat,lower_strength,3,6.0,134.2,,,,6,
20730,3765,Trap Bar Deadlift,lower_strength,1,5.0,72.1,,,,6,
20731,3765,Trap Bar Deadlift,lower_strength,2,5.0,81.0,,,,5,
20732,3765,Trap Bar Deadlift,lower_strength,3,5.0,186.4,,,,6,
20733,3765,Romanian Deadlift,lower_strength,1,8.0,167.9,,,,5,
20734,3765,Romanian Deadlift,lower_strength,2,8.0,143.8,,,,9,
20735,3765,Romanian Deadlift,lower_strength,3,8.0,147.7,,,,6,
20736,3765,Bulgarian Split Squat,lower_strength,1,8.0,131.4,,,,6,
20737,3765,Bulgarian Split Squat,lower_strength,2,8.0,136.0,,,,8,
20738,3765,Bulgarian Split Squat,lower_strength,3,8.0,143.2,,,,7,
20739,3765,Seated Calf Raise,lower_strength,1,10.0,197.5,,,,7,
20740,3765,Seated Calf Raise,lower_strength,2,10.0,258.8,,,,7,
20741,3765,Seated Calf Raise,lower_strength,3,10.0,119.7,,,,7,
20742,3766,Hitting Lines,volleyball,1,30.0,,,1800.0,,4,
20743,3766,Serve Receive,volleyball,1,20.0,,,1200.0,,3,
20744,3768,Trap Bar Deadlift,lower_strength,1,5.0,90.3,,,,8,
20745,3768,Trap Bar Deadlift,lower_strength,2,5.0,133.4,,,,9,
20746,3768,Trap Bar Deadlift,lower_strength,3,5.0,200.3,,,,8,
20747,3768,Romanian Deadlift,lower_strength,1,8.0,174.3,,,,9,
20748,3768,Romanian Deadlift,lower_strength,2,8.0,154.1,,,,8,
20749,3768,Romanian Deadlift,lower_strength,3,8.0,156.2,,,,9,
20750,3768,Bulgarian Split Squat,lower_strength,1,8.0,126.1,,,,9,
20751,3768,Bulgarian Split Squat,lower_strength,2,8.0,139.7,,,,9,
20752,3768,Bulgarian Split Squat,lower_strength,3,8.0,164.0,,,,9,
20753,3769,Approach Jumps,plyometric,1,4.0,,,,4.0,7,
20754,3769,Approach Jumps,plyometric,2,4.0,,,,4.0,7,
20755,3769,Approach Jumps,plyometric,3,4.0,,,,4.0,8,
20756,3769,Approach Jumps,plyometric,4,4.0,,,,4.0,9,
20757,3769,Pogos,plyometric,1,20.0,,,,20.0,8,
20758,3769,Pogos,plyometric,2,20.0,,,,20.0,8,
20759,3769,Pogos,plyometric,3,20.0,,,,20.0,6,
20760,3769,Depth Jumps,plyometric,1,5.0,,,,5.0,7,
20761,3769,Depth Jumps,plyometric,2,5.0,,,,5.0,6,
20762,3769,Depth Jumps,plyometric,3,5.0,,,,5.0,8,
20763,3771,Backward Treadmill Walk,recovery,1,,,,10.0,,1,
20764,3771,Spanish Squat Iso Hold,isometric,1,,,,30.0,,3,
20765,3771,Spanish Squat Iso Hold,isometric,2,,,,30.0,,4,
20766,3771,Spanish Squat Iso Hold,isometric,3,,,,30.0,,3,
20767,3771,Calf Iso Hold,isometric,1,,,,30.0,,1,
20768,3771,Calf Iso Hold,isometric,2,,,,30.0,,3,
20769,3771,Calf Iso Hold,isometric,3,,,,30.0,,4,
20770,3772,Back Squat,lower_strength,1,6.0,140.4,,,,5,
20771,3772,Back Squat,lower_strength,2,6.0,211.3,,,,5,
20772,3772,Back Squat,lower_strength,3,6.0,131.4,,,,5,
20773,3772,Trap Bar Deadlift,lower_strength,1,5.0,126.1,,,,5,
20774,3772,Trap Bar Deadlift,lower_strength,2,5.0,148.7,,,,6,
20775,3772,Trap Bar Deadlift,lower_strength,3,5.0,92.2,,,,5,
20776,3772,Romanian Deadlift,lower_strength,1,8.0,214.0,,,,3,
20777,3772,Romanian Deadlift,lower_strength,2,8.0,149.9,,,,5,
20778,3772,Romanian Deadlift,lower_strength,3,8.0,154.3,,,,7,
20779,3772,Bulgarian Split Squat,lower_strength,1,8.0,163.9,,,,6,
20780,3772,Bulgarian Split Squat,lower_strength,2,8.0,109.7,,,,6,
20781,3772,Bulgarian Split Squat,lower_strength,3,8.0,198.9,,,,6,
20782,3772,Seated Calf Raise,lower_strength,1,10.0,154.6,,,,5,
20783,3772,Seated Calf Raise,lower_strength,2,10.0,198.2,,,,6,
20784,3772,Seated Calf Raise,lower_strength,3,10.0,136.7,,,,5,
20785,3773,Hitting Lines,volleyball,1,30.0,,,1800.0,,5,
20786,3773,Serve Receive,volleyball,1,20.0,,,1200.0,,5,
20787,3773,Gameplay,volleyball,1,60.0,,,3600.0,,6,
20788,3775,Trap Bar Deadlift,lower_strength,1,5.0,106.3,,,,6,
20789,3775,Trap Bar Deadlift,lower_strength,2,5.0,145.1,,,,6,
20790,3775,Trap Bar Deadlift,lower_strength,3,5.0,183.5,,,,6,
20791,3775,Romanian Deadlift,lower_strength,1,8.0,80.8,,,,6,
20792,3775,Romanian Deadlift,lower_strength,2,8.0,106.0,,,,6,
20793,3775,Romanian Deadlift,lower_strength,3,8.0,226.1,,,,8,
20794,3775,Bulgarian Split Squat,lower_strength,1,8.0,183.9,,,,7,
20795,3775,Bulgarian Split Squat,lower_strength,2,8.0,109.9,,,,6,
20796,3775,Bulgarian Split Squat,lower_strength,3,8.0,153.8,,,,8,
20797,3776,Approach Jumps,plyometric,1,4.0,,,,4.0,7,
20798,3776,Approach Jumps,plyometric,2,4.0,,,,4.0,7,
20799,3776,Approach Jumps,plyometric,3,4.0,,,,4.0,7,
20800,3776,Approach Jumps,plyometric,4,4.0,,,,4.0,7,
20801,3776,Pogos,plyometric,1,20.0,,,,20.0,7,
20802,3776,Pogos,plyometric,2,20.0,,,,20.0,6,
20803,3776,Pogos,plyometric,3,20.0,,,,20.0,7,
20804,3776,Depth Jumps,plyometric,1,5.0,,,,5.0,8,
20805,3776,Depth Jumps,plyometric,2,5.0,,,,5.0,9,
20806,3776,Depth Jumps,plyometric,3,5.0,,,,5.0,6,
20807,3776,Seated Box Jumps,plyometric,1,5.0,,,,5.0,6,
20808,3776,Seated Box Jumps,plyometric,2,5.0,,,,5.0,7,
20809,3776,Seated Box Jumps,plyometric,3,5.0,,,,5.0,6,
20810,3777,Hitting Lines,volleyball,1,30.0,,,1800.0,,5,
20811,3777,Serve Receive,volleyball,1,20.0,,,1200.0,,5,
20812,3777,Gameplay,volleyball,1,60.0,,,3600.0,,5,
20813,3778,Spanish Squat Iso Hold,isometric,1,,,,30.0,,4,
20814,3778,Spanish Squat Iso Hold,isometric,2,,,,30.0,,2,
20815,3778,Spanish Squat Iso Hold,isometric,3,,,,30.0,,2,
20816,3778,Calf Iso Hold,isometric,1,,,,30.0,,3,
20817,3778,Calf Iso Hold,isometric,2,,,,30.0,,4,
20818,3778,Calf Iso Hold,isometric,3,,,,30.0,,2,
20819,3779,Trap Bar Deadlift,lower_strength,1,5.0,179.0,,,,5,
20820,3779,Trap Bar Deadlift,lower_strength,2,5.0,108.1,,,,7,
20821,3779,Trap Bar Deadlift,lower_strength,3,5.0,140.8,,,,6,
20822,3779,Romanian Deadlift,lower_strength,1,8.0,230.6,,,,7,
20823,3779,Romanian Deadlift,lower_strength,2,8.0,188.9,,,,6,
20824,3779,Romanian Deadlift,lower_strength,3,8.0,139.9,,,,8,
20825,3779,Seated Calf Raise,lower_strength,1,10.0,142.7,,,,9,
20826,3779,Seated Calf Raise,lower_strength,2,10.0,176.2,,,,6,
20827,3779,Seated Calf Raise,lower_strength,3,10.0,110.8,,,,7,
20828,3780,Hitting Lines,volleyball,1,30.0,,,1800.0,,7,
20829,3780,Serve Receive,volleyball,1,20.0,,,1200.0,,7,
20830,3780,Gameplay,volleyball,1,60.0,,,3600.0,,6,
20831,3782,Back Squat,lower_strength,1,6.0,254.1,,,,4,
20832,3782,Back Squat,lower_strength,2,6.0,165.6,,,,8,
20833,3782,Back Squat,lower_strength,3,6.0,185.2,,,,7,
20834,3782,Romanian Deadlift,lower_strength,1,8.0,131.7,,,,7,
20835,3782,Romanian Deadlift,lower_strength,2,8.0,170.4,,,,6,
20836,3782,Romanian Deadlift,lower_strength,3,8.0,133.8,,,,8,
20837,3782,Bulgarian Split Squat,lower_strength,1,8.0,214.0,,,,7,
20838,3782,Bulgarian Split Squat,lower_strength,2,8.0,105.7,,,,6,
20839,3782,Bulgarian Split Squat,lower_strength,3,8.0,206.9,,,,6,
20840,3783,Depth Jumps,plyometric,1,5.0,,,,5.0,5,
20841,3783,Depth Jumps,plyometric,2,5.0,,,,5.0,7,
20842,3783,Depth Jumps,plyometric,3,5.0,,,,5.0,5,
20843,3783,Seated Box Jumps,plyometric,1,5.0,,,,5.0,4,
20844,3783,Seated Box Jumps,plyometric,2,5.0,,,,5.0,6,
20845,3783,Seated Box Jumps,plyometric,3,5.0,,,,5.0,5,
20846,3784,Hitting Lines,volleyball,1,30.0,,,1800.0,,6,
20847,3784,Gameplay,volleyball,1,60.0,,,3600.0,,5,
20848,3786,Back Squat,lower_strength,1,6.0,66.0,,,,5,
20849,3786,Back Squat,lower_strength,2,6.0,212.0,,,,5,
20850,3786,Back Squat,lower_strength,3,6.0,172.8,,,,7,
20851,3786,Trap Bar Deadlift,lower_strength,1,5.0,142.0,,,,6,
20852,3786,Trap Bar Deadlift,lower_strength,2,5.0,139.2,,,,7,
20853,3786,Trap Bar Deadlift,lower_strength,3,5.0,156.3,,,,5,
20854,3786,Romanian Deadlift,lower_strength,1,8.0,194.7,,,,8,
20855,3786,Romanian Deadlift,lower_strength,2,8.0,171.0,,,,6,
20856,3786,Romanian Deadlift,lower_strength,3,8.0,245.1,,,,6,
20857,3786,Bulgarian Split Squat,lower_strength,1,8.0,108.4,,,,6,
20858,3786,Bulgarian Split Squat,lower_strength,2,8.0,190.7,,,,5,
20859,3786,Bulgarian Split Squat,lower_strength,3,8.0,131.2,,,,7,
20860,3786,Seated Calf Raise,lower_strength,1,10.0,204.4,,,,5,
20861,3786,Seated Calf Raise,lower_strength,2,10.0,134.7,,,,6,
20862,3786,Seated Calf Raise,lower_strength,3,10.0,151.7,,,,4,
20863,3789,Back Squat,lower_strength,1,6.0,194.3,,,,9,
20864,3789,Back Squat,lower_strength,2,6.0,192.9,,,,7,
20865,3789,Back Squat,lower_strength,3,6.0,144.6,,,,9,
20866,3789,Romanian Deadlift,lower_strength,1,8.0,165.0,,,,6,
20867,3789,Romanian Deadlift,lower_strength,2,8.0,114.2,,,,6,
20868,3789,Romanian Deadlift,lower_strength,3,8.0,103.3,,,,6,
20869,3789,Bulgarian Split Squat,lower_strength,1,8.0,209.7,,,,6,
20870,3789,Bulgarian Split Squat,lower_strength,2,8.0,136.6,,,,7,
20871,3789,Bulgarian Split Squat,lower_strength,3,8.0,134.2,,,,5,
20872,3789,Seated Calf Raise,lower_strength,1,10.0,192.6,,,,7,
20873,3789,Seated Calf Raise,lower_strength,2,10.0,87.9,,,,7,
20874,3789,Seated Calf Raise,lower_strength,3,10.0,64.5,,,,7,
20875,3790,Approach Jumps,plyometric,1,4.0,,,,4.0,7,
20876,3790,Approach Jumps,plyometric,2,4.0,,,,4.0,7,
20877,3790,Approach Jumps,plyometric,3,4.0,,,,4.0,7,
20878,3790,Approach Jumps,plyometric,4,4.0,,,,4.0,7,
20879,3790,Pogos,plyometric,1,20.0,,,,20.0,8,
20880,3790,Pogos,plyometric,2,20.0,,,,20.0,5,
20881,3790,Pogos,plyometric,3,20.0,,,,20.0,8,
20882,3790,Depth Jumps,plyometric,1,5.0,,,,5.0,9,
20883,3790,Depth Jumps,plyometric,2,5.0,,,,5.0,7,
20884,3790,Depth Jumps,plyometric,3,5.0,,,,5.0,8,
20885,3790,Seated Box Jumps,plyometric,1,5.0,,,,5.0,7,
20886,3790,Seated Box Jumps,plyometric,2,5.0,,,,5.0,8,
20887,3790,Seated Box Jumps,plyometric,3,5.0,,,,5.0,8,
20888,3791,Hitting Lines,volleyball,1,30.0,,,1800.0,,8,
20889,3791,Serve Receive,volleyball,1,20.0,,,1200.0,,8,
20890,3791,Gameplay,volleyball,1,60.0,,,3600.0,,7,
20891,3792,Spanish Squat Iso Hold,isometric,1,,,,30.0,,1,
20892,3792,Spanish Squat Iso Hold,isometric,2,,,,30.0,,2,
20893,3792,Spanish Squat Iso Hold,isometric,3,,,,30.0,,2,
20894,3792,Calf Iso Hold,isometric,1,,,,30.0,,3,
20895,3792,Calf Iso Hold,isometric,2,,,,30.0,,1,
20896,3792,Calf Iso Hold,isometric,3,,,,30.0,,2,
20897,3793,Back Squat,lower_strength,1,6.0,144.5,,,,4,
20898,3793,Back Squat,lower_strength,2,6.0,125.4,,,,5,
20899,3793,Back Squat,lower_strength,3,6.0,109.4,,,,7,
20900,3793,Trap Bar Deadlift,lower_strength,1,5.0,90.6,,,,4,
20901,3793,Trap Bar Deadlift,lower_strength,2,5.0,245.8,,,,6,
20902,3793,Trap Bar Deadlift,lower_strength,3,5.0,142.4,,,,5,
20903,3793,Bulgarian Split Squat,lower_strength,1,8.0,105.0,,,,5,
20904,3793,Bulgarian Split Squat,lower_strength,2,8.0,149.5,,,,5,
20905,3793,Bulgarian Split Squat,lower_strength,3,8.0,154.4,,,,5,
20906,3793,Seated Calf Raise,lower_strength,1,10.0,210.9,,,,4,
20907,3793,Seated Calf Raise,lower_strength,2,10.0,161.2,,,,4,
20908,3793,Seated Calf Raise,lower_strength,3,10.0,106.7,,,,5,
20909,3794,Serve Receive,volleyball,1,20.0,,,1200.0,,5,
20910,3794,Gameplay,volleyball,1,60.0,,,3600.0,,6,
20911,3796,Romanian Deadlift,lower_strength,1,8.0,219.9,,,,5,
20912,3796,Romanian Deadlift,lower_strength,2,8.0,150.5,,,,5,
20913,3796,Romanian Deadlift,lower_strength,3,8.0,172.7,,,,6,
20914,3796,Bulgarian Split Squat,lower_strength,1,8.0,124.9,,,,6,
20915,3796,Bulgarian Split Squat,lower_strength,2,8.0,81.9,,,,6,
20916,3796,Bulgarian Split Squat,lower_strength,3,8.0,205.7,,,,7,
20917,3797,Approach Jumps,plyometric,1,4.0,,,,4.0,9,
20918,3797,Approach Jumps,plyometric,2,4.0,,,,4.0,7,
20919,3797,Approach Jumps,plyometric,3,4.0,,,,4.0,6,
20920,3797,Approach Jumps,plyometric,4,4.0,,,,4.0,8,
20921,3797,Pogos,plyometric,1,20.0,,,,20.0,6,
20922,3797,Pogos,plyometric,2,20.0,,,,20.0,8,
20923,3797,Pogos,plyometric,3,20.0,,,,20.0,9,
20924,3797,Depth Jumps,plyometric,1,5.0,,,,5.0,7,
20925,3797,Depth Jumps,plyometric,2,5.0,,,,5.0,7,
20926,3797,Depth Jumps,plyometric,3,5.0,,,,5.0,8,
20927,3797,Seated Box Jumps,plyometric,1,5.0,,,,5.0,6,
20928,3797,Seated Box Jumps,plyometric,2,5.0,,,,5.0,7,
20929,3797,Seated Box Jumps,plyometric,3,5.0,,,,5.0,7,
20930,3798,Hitting Lines,volleyball,1,30.0,,,1800.0,,9,
20931,3798,Serve Receive,volleyball,1,20.0,,,1200.0,,6,
20932,3799,Backward Treadmill Walk,recovery,1,,,,10.0,,4,
20933,3799,Spanish Squat Iso Hold,isometric,1,,,,30.0,,4,
20934,3799,Spanish Squat Iso Hold,isometric,2,,,,30.0,,4,
20935,3799,Spanish Squat Iso Hold,isometric,3,,,,30.0,,2,
20936,3799,Calf Iso Hold,isometric,1,,,,30.0,,6,
20937,3799,Calf Iso Hold,isometric,2,,,,30.0,,5,
20938,3799,Calf Iso Hold,isometric,3,,,,30.0,,4,
20939,3800,Trap Bar Deadlift,lower_strength,1,5.0,154.6,,,,9,
20940,3800,Trap Bar Deadlift,lower_strength,2,5.0,169.0,,,,8,
20941,3800,Trap Bar Deadlift,lower_strength,3,5.0,118.6,,,,9,
20942,3800,Romanian Deadlift,lower_strength,1,8.0,172.7,,,,7,
20943,3800,Romanian Deadlift,lower_strength,2,8.0,155.7,,,,8,
20944,3800,Romanian Deadlift,lower_strength,3,8.0,87.6,,,,8,
20945,3800,Bulgarian Split Squat,lower_strength,1,8.0,161.0,,,,10,
20946,3800,Bulgarian Split Squat,lower_strength,2,8.0,211.5,,,,7,
20947,3800,Bulgarian Split Squat,lower_strength,3,8.0,76.1,,,,7,
20948,3800,Seated Calf Raise,lower_strength,1,10.0,196.6,,,,7,
20949,3800,Seated Calf Raise,lower_strength,2,10.0,136.4,,,,7,
20950,3800,Seated Calf Raise,lower_strength,3,10.0,172.2,,,,8,
20951,3801,Backward Treadmill Walk,recovery,1,,,,10.0,,4,
20952,3801,Spanish Squat Iso Hold,isometric,1,,,,30.0,,3,
20953,3801,Spanish Squat Iso Hold,isometric,2,,,,30.0,,4,
20954,3801,Spanish Squat Iso Hold,isometric,3,,,,30.0,,4,
20955,3801,Calf Iso Hold,isometric,1,,,,30.0,,4,
20956,3801,Calf Iso Hold,isometric,2,,,,30.0,,4,
20957,3801,Calf Iso Hold,isometric,3,,,,30.0,,3,
20958,3802,Back Squat,lower_strength,1,6.0,137.6,,,,9,
20959,3802,Back Squat,lower_strength,2,6.0,102.3,,,,9,
20960,3802,Back Squat,lower_strength,3,6.0,187.8,,,,9,
20961,3802,Trap Bar Deadlift,lower_strength,1,5.0,200.8,,,,10,
20962,3802,Trap Bar Deadlift,lower_strength,2,5.0,149.1,,,,8,
20963,3802,Trap Bar Deadlift,lower_strength,3,5.0,138.3,,,,8,
20964,3802,Romanian Deadlift,lower_strength,1,8.0,158.6,,,,8,
20965,3802,Romanian Deadlift,lower_strength,2,8.0,103.5,,,,10,
20966,3802,Romanian Deadlift,lower_strength,3,8.0,149.9,,,,9,
20967,3802,Bulgarian Split Squat,lower_strength,1,8.0,142.0,,,,8,
20968,3802,Bulgarian Split Squat,lower_strength,2,8.0,47.4,,,,8,
20969,3802,Bulgarian Split Squat,lower_strength,3,8.0,148.0,,,,9,
20970,3802,Seated Calf Raise,lower_strength,1,10.0,145.9,,,,8,
20971,3802,Seated Calf Raise,lower_strength,2,10.0,162.8,,,,10,
20972,3802,Seated Calf Raise,lower_strength,3,10.0,180.6,,,,9,
20973,3803,Hitting Lines,volleyball,1,30.0,,,1800.0,,5,
20974,3803,Serve Receive,volleyball,1,20.0,,,1200.0,,4,
20975,3803,Gameplay,volleyball,1,60.0,,,3600.0,,5,
20976,3805,Back Squat,lower_strength,1,6.0,114.5,,,,5,
20977,3805,Back Squat,lower_strength,2,6.0,138.8,,,,6,
20978,3805,Back Squat,lower_strength,3,6.0,210.3,,,,7,
20979,3805,Trap Bar Deadlift,lower_strength,1,5.0,150.7,,,,7,
20980,3805,Trap Bar Deadlift,lower_strength,2,5.0,205.4,,,,6,
20981,3805,Trap Bar Deadlift,lower_strength,3,5.0,181.4,,,,5,
20982,3805,Romanian Deadlift,lower_strength,1,8.0,142.7,,,,8,
20983,3805,Romanian Deadlift,lower_strength,2,8.0,159.2,,,,6,
20984,3805,Romanian Deadlift,lower_strength,3,8.0,127.4,,,,8,
20985,3805,Seated Calf Raise,lower_strength,1,10.0,147.8,,,,6,
20986,3805,Seated Calf Raise,lower_strength,2,10.0,124.3,,,,6,
20987,3805,Seated Calf Raise,lower_strength,3,10.0,182.5,,,,7,
20988,3806,Approach Jumps,plyometric,1,4.0,,,,4.0,10,
20989,3806,Approach Jumps,plyometric,2,4.0,,,,4.0,10,
20990,3806,Approach Jumps,plyometric,3,4.0,,,,4.0,10,
20991,3806,Approach Jumps,plyometric,4,4.0,,,,4.0,10,
20992,3806,Pogos,plyometric,1,20.0,,,,20.0,10,
20993,3806,Pogos,plyometric,2,20.0,,,,20.0,10,
20994,3806,Pogos,plyometric,3,20.0,,,,20.0,9,
20995,3806,Depth Jumps,plyometric,1,5.0,,,,5.0,8,
20996,3806,Depth Jumps,plyometric,2,5.0,,,,5.0,8,
20997,3806,Depth Jumps,plyometric,3,5.0,,,,5.0,8,
20998,3807,Hitting Lines,volleyball,1,30.0,,,1800.0,,7,
20999,3807,Serve Receive,volleyball,1,20.0,,,1200.0,,8,
21000,3808,Backward Treadmill Walk,recovery,1,,,,10.0,,4,
21001,3808,Spanish Squat Iso Hold,isometric,1,,,,30.0,,6,
21002,3808,Spanish Squat Iso Hold,isometric,2,,,,30.0,,4,
21003,3808,Spanish Squat Iso Hold,isometric,3,,,,30.0,,4,
21004,3809,Back Squat,lower_strength,1,6.0,160.0,,,,6,
21005,3809,Back Squat,lower_strength,2,6.0,102.9,,,,8,
21006,3809,Back Squat,lower_strength,3,6.0,169.5,,,,8,
21007,3809,Romanian Deadlift,lower_strength,1,8.0,135.8,,,,8,
21008,3809,Romanian Deadlift,lower_strength,2,8.0,149.0,,,,8,
21009,3809,Romanian Deadlift,lower_strength,3,8.0,247.3,,,,8,
21010,3809,Bulgarian Split Squat,lower_strength,1,8.0,214.9,,,,9,
21011,3809,Bulgarian Split Squat,lower_strength,2,8.0,115.7,,,,9,
21012,3809,Bulgarian Split Squat,lower_strength,3,8.0,129.0,,,,7,
21013,3809,Seated Calf Raise,lower_strength,1,10.0,248.5,,,,7,
21014,3809,Seated Calf Raise,lower_strength,2,10.0,132.7,,,,7,
21015,3809,Seated Calf Raise,lower_strength,3,10.0,127.8,,,,9,
21016,3812,Trap Bar Deadlift,lower_strength,1,5.0,199.8,,,,6,
21017,3812,Trap Bar Deadlift,lower_strength,2,5.0,188.9,,,,6,
21018,3812,Trap Bar Deadlift,lower_strength,3,5.0,84.6,,,,5,
21019,3812,Seated Calf Raise,lower_strength,1,10.0,161.1,,,,6,
21020,3812,Seated Calf Raise,lower_strength,2,10.0,119.7,,,,8,
21021,3812,Seated Calf Raise,lower_strength,3,10.0,242.9,,,,8,
21022,3813,Approach Jumps,plyometric,1,4.0,,,,4.0,7,
21023,3813,Approach Jumps,plyometric,2,4.0,,,,4.0,6,
21024,3813,Approach Jumps,plyometric,3,4.0,,,,4.0,7,
21025,3813,Approach Jumps,plyometric,4,4.0,,,,4.0,8,
21026,3813,Pogos,plyometric,1,20.0,,,,20.0,7,
21027,3813,Pogos,plyometric,2,20.0,,,,20.0,8,
21028,3813,Pogos,plyometric,3,20.0,,,,20.0,8,
21029,3813,Depth Jumps,plyometric,1,5.0,,,,5.0,7,
21030,3813,Depth Jumps,plyometric,2,5.0,,,,5.0,6,
21031,3813,Depth Jumps,plyometric,3,5.0,,,,5.0,6,
21032,3813,Seated Box Jumps,plyometric,1,5.0,,,,5.0,9,
21033,3813,Seated Box Jumps,plyometric,2,5.0,,,,5.0,8,
21034,3813,Seated Box Jumps,plyometric,3,5.0,,,,5.0,8,
21035,3814,Hitting Lines,volleyball,1,30.0,,,1800.0,,8,
21036,3814,Serve Receive,volleyball,1,20.0,,,1200.0,,5,
21037,3814,Gameplay,volleyball,1,60.0,,,3600.0,,7,
21038,3815,Backward Treadmill Walk,recovery,1,,,,10.0,,1,
21039,3815,Calf Iso Hold,isometric,1,,,,30.0,,4,
21040,3815,Calf Iso Hold,isometric,2,,,,30.0,,4,
21041,3815,Calf Iso Hold,isometric,3,,,,30.0,,3,
21042,3816,Back Squat,lower_strength,1,6.0,120.3,,,,8,
21043,3816,Back Squat,lower_strength,2,6.0,230.4,,,,8,
21044,3816,Back Squat,lower_strength,3,6.0,244.7,,,,7,
21045,3816,Trap Bar Deadlift,lower_strength,1,5.0,146.2,,,,8,
21046,3816,Trap Bar Deadlift,lower_strength,2,5.0,214.8,,,,9,
21047,3816,Trap Bar Deadlift,lower_strength,3,5.0,81.8,,,,8,
21048,3816,Romanian Deadlift,lower_strength,1,8.0,220.6,,,,9,
21049,3816,Romanian Deadlift,lower_strength,2,8.0,175.3,,,,7,
21050,3816,Romanian Deadlift,lower_strength,3,8.0,121.1,,,,7,
21051,3819,Trap Bar Deadlift,lower_strength,1,5.0,147.8,,,,6,
21052,3819,Trap Bar Deadlift,lower_strength,2,5.0,189.8,,,,8,
21053,3819,Trap Bar Deadlift,lower_strength,3,5.0,135.0,,,,7,
21054,3819,Romanian Deadlift,lower_strength,1,8.0,179.9,,,,5,
21055,3819,Romanian Deadlift,lower_strength,2,8.0,124.7,,,,6,
21056,3819,Romanian Deadlift,lower_strength,3,8.0,113.2,,,,6,
21057,3819,Seated Calf Raise,lower_strength,1,10.0,170.4,,,,8,
21058,3819,Seated Calf Raise,lower_strength,2,10.0,134.5,,,,9,
21059,3819,Seated Calf Raise,lower_strength,3,10.0,97.3,,,,4,
21060,3820,Approach Jumps,plyometric,1,4.0,,,,4.0,7,
21061,3820,Approach Jumps,plyometric,2,4.0,,,,4.0,7,
21062,3820,Approach Jumps,plyometric,3,4.0,,,,4.0,5,
21063,3820,Approach Jumps,plyometric,4,4.0,,,,4.0,7,
21064,3820,Seated Box Jumps,plyometric,1,5.0,,,,5.0,8,
21065,3820,Seated Box Jumps,plyometric,2,5.0,,,,5.0,7,
21066,3820,Seated Box Jumps,plyometric,3,5.0,,,,5.0,8,
